id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,first_name,last_name,email,phone,city,registration_date,loyalty_tier,birth_year
53770,8068,INV-202409-00355,2024-09-12,2126.0,1276,1,187.16,187.16,pood,Tallinn,kaart,Terje,Kangur,terje.kangur@yahoo.com,+372 5738 6299,Pärnu,2024-04-30,,1975.0
53771,8069,INV-202409-00356,2024-09-23,2244.0,1189,3,58.49,175.47,pood,Tallinn,sularaha,Aivar,Ilves,aivar.ilves@gmail.com,+372 8651 7331,Rakvere,2021-06-08,gold,1982.0
53772,8070,INV-202409-00357,2024-09-18,4206.0,1129,2,182.77,365.54,pood,Tallinn,järelmaks,,,,,,,,
53773,8071,INV-202409-00358,2024-09-04,2132.0,1217,1,34.04,34.04,pood,Tartu,järelmaks,Sigrid,Paas,sigrid.paas@gmail.com,+372 5715 5610,Paide,2021-03-30,silver,1969.0
53774,8072,INV-202409-00359,2024-09-24,4715.0,1135,2,175.25,350.5,online,,järelmaks,,,,,,,,
53775,8073,INV-202409-00360,2024-09-16,2162.0,1284,3,99.57,298.71,pood,Tallinn,kaart,Ants,Kangur,ants.kangur@telia.ee,+372 8663 9328,Tallinn,2024-08-18,,1960.0
53776,8074,INV-202409-00361,2024-09-03,4857.0,1270,2,124.35,248.7,pood,Tallinn,kaart,,,,,,,,
53777,8075,INV-202409-00362,2024-09-20,4018.0,1304,2,210.36,420.72,online,,järelmaks,,,,,,,,
53778,8076,INV-202409-00363,2024-09-23,2907.0,1107,1,279.43,279.43,pood,Tallinn,sularaha,Annika,Kõiv,annika.koiv@outlook.com,+372 5280 1357,Narva,2024-04-01,,1993.0
53780,8078,INV-202409-00365,2024-09-14,3267.0,1196,1,32.93,32.93,pood,Tallinn,sularaha,,,,,,,,
53781,8079,INV-202409-00366,2024-09-20,3792.0,1140,2,106.69,213.38,online,,kaart,,,,,,,,
53782,8080,INV-202409-00367,2024-09-17,4611.0,1039,2,282.95,565.9,pood,Tallinn,järelmaks,,,,,,,,
53783,8081,INV-202409-00368,2024-09-22,3442.0,1235,1,210.87,210.87,pood,Tallinn,sularaha,,,,,,,,
53784,8082,INV-202409-00369,2024-09-06,3746.0,1032,2,198.42,396.84,pood,Tartu,järelmaks,,,,,,,,
53785,8083,INV-202409-00370,2024-09-17,3662.0,1277,1,121.51,121.51,pood,Tallinn,sularaha,,,,,,,,
53786,8084,INV-202409-00371,2024-09-29,2337.0,1268,1,110.53,110.53,online,,kaart,Enn,Põld,enn.pold@yahoo.com,+372 5454 9646,Tartu,2024-01-14,,1984.0
53789,8087,INV-202409-00374,2024-09-13,4949.0,1314,3,234.91,704.73,online,,järelmaks,,,,,,,,
53790,8088,INV-202409-00375,2024-09-27,2249.0,1182,1,180.14,180.14,pood,Pärnu,sularaha,Ago,Koppel,ago.koppel@yahoo.com,+372 5606 9047,Tallinn,2024-09-13,gold,1969.0
53791,8089,INV-202409-00376,2024-09-14,4392.0,1130,3,98.68,296.04,pood,Tallinn,kaart,,,,,,,,
53792,8090,INV-202409-00377,2024-09-11,2442.0,1241,3,402.76,1106.91,pood,Tallinn,kaart,Külli,Pihl,kulli.pihl2@hot.ee,+372 5773 5923,Kuressaare,2024-04-08,silver,1979.0
53793,8091,INV-202409-00378,2024-09-23,4761.0,1014,1,147.58,147.58,pood,Tallinn,sularaha,,,,,,,,
53794,8092,INV-202409-00379,2024-09-27,3981.0,1014,1,147.58,147.58,pood,Tallinn,sularaha,,,,,,,,
53796,8094,INV-202409-00381,2024-09-23,3337.0,1059,1,104.85,104.85,online,,järelmaks,,,,,,,,
53797,8095,INV-202409-00382,2024-09-10,2088.0,1291,2,219.83,439.66,pood,Tartu,järelmaks,Pille,Paas,,+372 8288 0827,Tartu,2023-07-16,silver,1973.0
53798,8096,INV-202409-00383,2024-09-08,3605.0,1284,2,99.57,199.14,pood,Pärnu,kaart,,,,,,,,
53799,8097,INV-202409-00384,2024-09-26,2482.0,1089,3,134.58,403.74,online,,kaart,Rein,Järv,,+372 5465 7371,Tallinn,2022-04-17,,1992.0
53800,8098,INV-202409-00385,2024-09-02,4334.0,1289,1,171.33,171.33,online,,sularaha,Priit,Järv,,+372 5537 0818,Tallinn,2024-01-13,,1996.0
53801,8099,INV-202409-00386,2024-09-24,2285.0,1025,4,122.07,488.28,pood,Tartu,järelmaks,Maie,Pärn,maie.parn@hot.ee,+372 5388 2107,Pärnu,2021-06-13,bronze,1972.0
53802,8100,INV-202409-00387,2024-09-09,2350.0,1006,1,319.42,319.42,online,,järelmaks,Madis,Sild,madis.sild@mail.ee,+372 5662 7770,Haapsalu,2021-06-28,,1982.0
53803,8101,INV-202409-00388,2024-09-11,2598.0,1309,2,211.35,422.7,pood,Tallinn,järelmaks,Aili,Nõmm,aili.nomm@gmail.com,+372 5710 2552,Pärnu,2023-04-16,bronze,1983.0
53804,8102,INV-202409-00389,2024-09-17,4976.0,1206,1,22.7,22.7,online,,järelmaks,,,,,,,,
53805,8103,INV-202409-00390,2024-09-09,3391.0,1073,1,123.82,123.82,online,,kaart,,,,,,,,
53806,8104,INV-202409-00391,2024-09-30,3766.0,1327,2,110.7,221.4,pood,Tartu,kaart,,,,,,,,
53807,8105,INV-202409-00392,2024-09-23,3603.0,1140,3,106.69,320.07,online,,järelmaks,,,,,,,,
53809,8107,INV-202410-00001,2024-10-29,3394.0,1044,1,83.23,83.23,online,,sularaha,,,,,,,,
53810,8108,INV-202410-00002,2024-10-23,4515.0,1200,1,105.29,105.29,pood,Tartu,kaart,,,,,,,,
53811,8109,INV-202410-00003,2024-10-16,4514.0,1338,4,282.29,1129.16,pood,Pärnu,järelmaks,,,,,,,,
53812,8110,INV-202410-00004,2024-10-27,2910.0,1234,1,162.86,162.86,online,,kaart,Tarmo,Vaher,tarmo.vaher2@outlook.com,+372 5794 4656,Tallinn,2022-02-08,gold,1963.0
53815,8113,INV-202410-00007,2024-10-01,3610.0,1321,2,183.4,366.8,pood,Tallinn,sularaha,,,,,,,,
53816,8114,INV-202410-00008,2024-10-22,4832.0,1188,2,184.07,368.14,online,,järelmaks,,,,,,,,
53817,8115,INV-202410-00009,2024-10-12,3911.0,1078,3,42.64,127.92,pood,Tallinn,kaart,,,,,,,,
53818,8116,INV-202410-00010,2024-10-31,3831.0,1021,2,94.65,189.3,pood,Tallinn,kaart,,,,,,,,
53819,8117,INV-202410-00011,2024-10-08,2219.0,1007,3,60.37,181.11,online,,sularaha,Arvo,Tammik,arvo.tammik@outlook.com,+372 5878 9016,Narva,2024-08-24,silver,1996.0
53821,8119,INV-202410-00013,2024-10-22,4996.0,1027,2,346.7,693.4,pood,Tartu,sularaha,,,,,,,,
53822,8120,INV-202410-00014,2024-10-02,3232.0,1344,2,84.95,169.9,pood,Tartu,järelmaks,,,,,,,,
53823,8121,INV-202410-00015,2024-10-01,2863.0,1168,1,316.04,316.04,pood,Tartu,järelmaks,Maris,Paas,maris.paas@telia.ee,+372 5775 6632,Võru,2021-09-20,gold,1999.0
53824,8122,INV-202410-00016,2024-10-03,2005.0,1135,2,175.25,350.5,online,,kaart,Raivo,Koppel,raivo.koppel@yahoo.com,+372 5298 4365,Tallinn,2023-05-22,bronze,2004.0
53825,8123,INV-202410-00017,2024-10-01,2939.0,1189,2,58.49,116.98,pood,Tallinn,kaart,Anna,Rosin,anna.rosin@mail.ee,+372 5961 7699,Kuressaare,2020-09-25,silver,1975.0
53826,8124,INV-202410-00018,2024-10-14,3429.0,1011,3,53.99,161.97,online,,järelmaks,,,,,,,,
53827,8125,INV-202410-00019,2024-10-30,2662.0,1242,1,203.39,203.39,pood,Tallinn,sularaha,Maris,Luik,,+372 5944 7566,Viljandi,2022-03-18,silver,1968.0
53828,8126,INV-202410-00020,2024-10-20,4206.0,1096,3,273.32,819.96,pood,Tallinn,kaart,,,,,,,,
53829,8127,INV-202410-00021,2024-10-07,4024.0,1223,4,377.94,1279.92,pood,Pärnu,järelmaks,,,,,,,,
53830,8128,INV-202410-00022,2024-10-19,4436.0,1333,1,218.54,218.54,pood,Tartu,järelmaks,,,,,,,,
53831,8129,INV-202410-00023,2024-10-12,2997.0,1090,1,281.19,281.19,pood,Tartu,järelmaks,,,,,,,,
53832,8130,INV-202410-00024,2024-10-10,4638.0,1122,5,202.57,1012.85,online,,sularaha,,,,,,,,
53833,8131,INV-202410-00025,2024-10-25,3350.0,1346,3,258.91,776.73,pood,Tallinn,järelmaks,,,,,,,,
53834,8132,INV-202410-00026,2024-10-22,4426.0,1114,2,74.7,149.4,pood,Tartu,järelmaks,,,,,,,,
53835,8133,INV-202410-00027,2024-10-26,4338.0,1083,1,72.14,72.14,pood,Tallinn,kaart,,,,,,,,
53836,8134,INV-202410-00028,2024-10-01,2471.0,1198,1,291.72,291.72,online,,kaart,Laura,Kallas,laura.kallas@outlook.com,+372 5919 4945,Rakvere,2024-02-08,bronze,1986.0
53837,8135,INV-202410-00029,2024-10-11,3643.0,1065,1,48.58,48.58,pood,Tallinn,järelmaks,,,,,,,,
53839,8137,INV-202410-00031,2024-10-21,4870.0,1180,2,51.58,103.16,online,,kaart,,,,,,,,
53840,8138,INV-202410-00032,2024-10-26,4290.0,1062,3,149.55,448.65,pood,Tallinn,kaart,,,,,,,,
53841,8139,INV-202410-00033,2024-10-10,3410.0,1187,1,252.33,252.33,pood,Tartu,järelmaks,,,,,,,,
53842,8140,INV-202410-00034,2024-10-13,2597.0,1175,1,83.97,83.97,online,,kaart,Erkki,Pihl,erkki.pihl@mail.ee,+372 8595 0645,Haapsalu,2022-06-21,bronze,1988.0
53843,8141,INV-202410-00035,2024-10-24,3232.0,1235,2,210.87,421.74,pood,Tallinn,järelmaks,,,,,,,,
53845,8143,INV-202410-00037,2024-10-25,4630.0,1015,3,168.34,505.02,online,,sularaha,,,,,,,,
53846,8144,INV-202410-00038,2024-10-25,2847.0,1045,1,176.65,176.65,online,,kaart,Margus,Vaher,margus.vaher@mail.ee,+372 5309 5419,Tartu,2024-09-09,,1999.0
53848,8146,INV-202410-00040,2024-10-30,4361.0,1199,5,276.97,1384.85,pood,Tallinn,sularaha,,,,,,,,
53851,8149,INV-202410-00043,2024-10-31,2583.0,1090,2,281.19,562.38,pood,Tallinn,järelmaks,Madis,Rosin,madis.rosin@outlook.com,+372 5910 4757,Võru,2024-04-22,,1976.0
53852,8150,INV-202410-00044,2024-10-02,4139.0,1222,2,26.62,53.24,pood,Tallinn,kaart,,,,,,,,
53853,8151,INV-202410-00045,2024-10-16,3489.0,1330,4,167.23,668.92,online,,sularaha,,,,,,,,
53854,8152,INV-202410-00046,2024-10-19,2566.0,1288,1,138.9,138.9,pood,Tallinn,sularaha,Pille,Rosin,pille.rosin@hot.ee,+372 5525 7327,Tallinn,2023-08-22,,1973.0
53855,8153,INV-202410-00047,2024-10-29,3879.0,1206,5,22.7,113.5,pood,Tartu,järelmaks,,,,,,,,
53856,8154,INV-202410-00048,2024-10-24,2979.0,1086,5,149.47,747.35,online,,järelmaks,Kevin,Aas,kevin.aas@gmail.com,+372 5817 3687,Valga,2024-01-26,bronze,1990.0
53857,8155,INV-202410-00049,2024-10-26,2889.0,1293,1,351.33,351.33,pood,Tallinn,järelmaks,Laura,Tammik,laura.tammik@yahoo.com,+372 5110 1634,Pärnu,2022-10-16,silver,1965.0
53860,8158,INV-202410-00052,2024-10-19,2494.0,1006,1,319.42,319.42,pood,Pärnu,järelmaks,Ragnar,Talvik,ragnar.talvik@gmail.com,+372 5622 9699,Tallinn,2021-01-02,silver,1992.0
53863,8161,INV-202410-00055,2024-10-09,3361.0,1344,1,84.95,84.95,pood,Tallinn,sularaha,,,,,,,,
53864,8162,INV-202410-00056,2024-10-14,4403.0,1013,2,218.99,437.98,pood,Tallinn,sularaha,,,,,,,,
53865,8163,INV-202410-00057,2024-10-20,3556.0,1055,1,65.6,65.6,online,,järelmaks,,,,,,,,
53866,8164,INV-202410-00058,2024-10-18,3118.0,1026,2,166.27,332.54,pood,Tallinn,kaart,,,,,,,,
53867,8165,INV-202410-00059,2024-10-28,2611.0,1347,3,246.97,740.91,pood,Tallinn,järelmaks,Mihkel,Sepp,,+372 5575 6855,Tartu,2022-12-24,silver,1986.0
53868,8166,INV-202410-00060,2024-10-26,2111.0,1134,3,371.79,1115.37,pood,Tartu,kaart,Urmas,Rand,,+372 5119 8966,Kuressaare,2023-09-04,bronze,1968.0
53870,8168,INV-202410-00062,2024-10-22,3146.0,1062,1,149.55,149.55,pood,Tallinn,järelmaks,,,,,,,,
53871,8169,INV-202410-00063,2024-10-07,4047.0,1203,2,17.97,35.94,pood,Tallinn,sularaha,,,,,,,,
53873,8171,INV-202410-00065,2024-10-11,3251.0,1055,1,81.24,65.6,pood,Pärnu,kaart,,,,,,,,
53874,8172,INV-202410-00066,2024-10-14,4698.0,1016,2,54.81,109.62,pood,Pärnu,kaart,,,,,,,,
53875,8173,INV-202410-00067,2024-10-07,3618.0,1006,1,319.42,319.42,pood,Tallinn,sularaha,,,,,,,,
53876,8174,INV-202410-00068,2024-10-30,3661.0,1152,1,107.67,107.67,pood,Tallinn,kaart,,,,,,,,
53877,8175,INV-202410-00069,2024-10-26,3661.0,1124,4,232.61,930.44,online,,sularaha,,,,,,,,
53878,8176,INV-202410-00070,2024-10-24,3034.0,1010,3,186.77,560.31,pood,Tallinn,sularaha,,,,,,,,
53879,8177,INV-202410-00071,2024-10-09,3618.0,1195,1,339.21,339.21,pood,Pärnu,järelmaks,,,,,,,,
53880,8178,INV-202410-00072,2024-10-26,3810.0,1105,1,207.28,259.23,pood,Pärnu,järelmaks,,,,,,,,
53881,8179,INV-202410-00073,2024-10-12,4529.0,1326,1,106.82,106.82,pood,Pärnu,järelmaks,,,,,,,,
53882,8180,INV-202410-00074,2024-10-15,2678.0,1152,2,107.67,215.34,pood,Tartu,kaart,Heli,Hurt,,+372 5718 7270,Tallinn,2021-02-15,silver,1991.0
53883,8181,INV-202410-00075,2024-10-08,2420.0,1181,3,142.57,427.71,pood,Pärnu,järelmaks,Ene,Kangur,ene.kangur@mail.ee,+372 8303 7380,Tallinn,2020-11-04,,1971.0
53884,8182,INV-202410-00076,2024-10-21,4176.0,1018,2,47.07,94.14,online,,järelmaks,,,,,,,,
53885,8183,INV-202410-00077,2024-10-27,4565.0,1211,2,225.28,450.56,pood,Tartu,sularaha,,,,,,,,
53886,8184,INV-202410-00078,2024-10-13,3314.0,1017,2,153.62,307.24,online,,sularaha,,,,,,,,
53887,8185,INV-202410-00079,2024-10-15,4788.0,1045,3,176.65,529.95,pood,Tartu,järelmaks,,,,,,,,
53888,8186,INV-202410-00080,2024-10-02,2955.0,1338,2,282.29,564.58,online,,sularaha,Tiina,Laas,tiina.laas@hot.ee,+372 5263 6380,Tallinn,2024-08-23,,1986.0
53889,8187,INV-202410-00081,2024-10-08,3368.0,1208,3,76.7,230.1,pood,Tallinn,sularaha,,,,,,,,
53890,8188,INV-202410-00082,2024-10-11,4014.0,1201,2,147.16,294.32,pood,Tallinn,kaart,,,,,,,,
53891,8189,INV-202410-00083,2024-10-28,2175.0,1335,1,201.86,201.86,pood,Tallinn,sularaha,Olev,Kull,olev.kull@hot.ee,+372 8266 5120,Valga,2021-09-01,,1990.0
53892,8190,INV-202410-00084,2024-10-25,2464.0,1298,1,163.53,163.53,online,,järelmaks,Madis,Sepp,madis.sepp@hot.ee,+372 8885 7749,Pärnu,2024-09-05,bronze,1983.0
53893,8191,INV-202410-00085,2024-10-29,3096.0,1027,1,346.7,346.7,pood,Tallinn,järelmaks,,,,,,,,
53895,8193,INV-202410-00087,2024-10-18,4293.0,1211,1,225.28,225.28,pood,Tallinn,sularaha,,,,,,,,
53896,8194,INV-202410-00088,2024-10-04,3393.0,1342,1,208.11,208.11,online,,sularaha,,,,,,,,
53898,8196,INV-202410-00090,2024-10-25,3265.0,1124,1,232.61,232.61,online,,kaart,,,,,,,,
53899,8197,INV-202410-00091,2024-10-25,2674.0,1159,1,24.54,24.54,pood,Pärnu,sularaha,Mihkel,Teder,mihkel.teder@telia.ee,+372 8590 2117,Viljandi,2023-08-28,,2000.0
53900,8198,INV-202410-00092,2024-10-18,4245.0,1026,1,166.27,166.27,pood,Tartu,sularaha,,,,,,,,
53901,8199,INV-202410-00093,2024-10-30,2911.0,1324,1,224.19,224.19,pood,Tallinn,järelmaks,Liina,Lill,liina.lill@gmail.com,+372 8515 8300,Tallinn,2023-01-26,,1989.0
53902,8200,INV-202410-00094,2024-10-31,4793.0,1238,1,72.73,72.73,pood,Tartu,sularaha,,,,,,,,
53903,8201,INV-202410-00095,2024-10-27,2707.0,1149,4,304.14,1216.56,pood,Pärnu,kaart,Külli,Sild,kulli.sild@mail.ee,+372 5439 3553,Tartu,2023-08-10,bronze,1994.0
53904,8202,INV-202410-00096,2024-10-31,4839.0,1334,1,24.67,24.67,online,,järelmaks,,,,,,,,
53905,8203,INV-202410-00097,2024-10-02,3057.0,1105,1,259.23,259.23,pood,Tallinn,järelmaks,,,,,,,,
53906,8204,INV-202410-00098,2024-10-21,3056.0,1066,5,107.26,536.3,pood,Tartu,kaart,,,,,,,,
53907,8205,INV-202410-00099,2024-10-04,2981.0,1078,2,42.64,85.28,pood,Tallinn,sularaha,Sandra,Lepik,sandra.lepik@outlook.com,+372 5608 0012,Tallinn,2023-01-29,silver,1971.0
53908,8206,INV-202410-00100,2024-10-06,3491.0,1264,2,221.19,442.38,online,,sularaha,,,,,,,,
53909,8207,INV-202410-00101,2024-10-10,2175.0,1025,1,122.07,122.07,online,,kaart,Olev,Kull,olev.kull@hot.ee,+372 8266 5120,Valga,2021-09-01,,1990.0
53911,8209,INV-202410-00103,2024-10-02,3784.0,1213,1,132.3,132.3,pood,Tallinn,kaart,,,,,,,,
53912,8210,INV-202410-00104,2024-10-29,2346.0,1007,2,60.37,120.74,pood,Tallinn,järelmaks,Külli,Kuusik,kulli.kuusik@telia.ee,+372 5938 2192,Tallinn,2022-04-06,,1988.0
53913,8211,INV-202410-00105,2024-10-24,3648.0,1007,1,60.37,60.37,pood,Tartu,sularaha,,,,,,,,
53914,8212,INV-202410-00106,2024-10-19,2567.0,1299,1,83.1,83.1,pood,Tallinn,sularaha,Mart,Lepp,mart.lepp@mail.ee,+372 8445 3124,Tallinn,2024-01-24,,1985.0
53915,8213,INV-202410-00107,2024-10-12,4494.0,1029,4,184.15,736.6,pood,Tartu,kaart,,,,,,,,
53916,8214,INV-202410-00108,2024-10-14,3829.0,1198,1,291.72,291.72,pood,Pärnu,sularaha,,,,,,,,
53917,8215,INV-202410-00109,2024-10-31,3067.0,1308,2,67.75,135.5,pood,Tartu,sularaha,,,,,,,,
53918,8216,INV-202410-00110,2024-10-21,3551.0,1036,5,137.33,686.65,pood,Tallinn,kaart,,,,,,,,
53919,8217,INV-202410-00111,2024-10-29,3578.0,1261,1,305.72,305.72,online,,kaart,,,,,,,,
53920,8218,INV-202410-00112,2024-10-26,3690.0,1330,3,167.23,501.69,pood,Pärnu,sularaha,,,,,,,,
53921,8219,INV-202410-00113,2024-10-21,4726.0,1272,1,183.31,183.31,pood,Tallinn,sularaha,,,,,,,,
53922,8220,INV-202410-00114,2024-10-31,3750.0,1164,2,131.26,358.7,pood,Pärnu,kaart,,,,,,,,
53923,8221,INV-202410-00115,2024-10-30,3774.0,1350,1,270.69,270.69,pood,Pärnu,sularaha,,,,,,,,
53924,8222,INV-202410-00116,2024-10-11,3137.0,1255,1,114.94,114.94,online,,kaart,,,,,,,,
53925,8223,INV-202410-00117,2024-10-16,3050.0,1002,1,274.78,274.78,online,,kaart,,,,,,,,
53927,8225,INV-202410-00119,2024-10-19,3319.0,1218,4,108.09,432.36,pood,Tallinn,sularaha,,,,,,,,
53928,8226,INV-202410-00120,2024-10-08,4018.0,1286,1,28.56,28.56,pood,Tallinn,sularaha,,,,,,,,
53929,8227,INV-202410-00121,2024-10-08,4230.0,1293,1,351.33,351.33,pood,Tallinn,kaart,,,,,,,,
53930,8228,INV-202410-00122,2024-10-25,3722.0,1136,4,94.25,377.0,online,,sularaha,,,,,,,,
53931,8229,INV-202410-00123,2024-10-21,3618.0,1183,2,231.13,462.26,online,,kaart,,,,,,,,
53933,8231,INV-202410-00125,2024-10-18,4160.0,1001,5,157.49,787.45,pood,Tartu,kaart,,,,,,,,
53934,8232,INV-202410-00126,2024-10-06,3626.0,1054,1,219.19,219.19,pood,Tartu,kaart,,,,,,,,
53935,8233,INV-202410-00127,2024-10-27,4514.0,1003,4,52.04,208.16,online,,järelmaks,,,,,,,,
53936,8234,INV-202410-00128,2024-10-07,2841.0,1020,4,100.4,401.6,online,,sularaha,Sirje,Lepik,sirje.lepik@telia.ee,+372 5973 7342,Tartu,2024-03-28,silver,1973.0
53937,8235,INV-202410-00129,2024-10-01,2875.0,1103,4,173.62,694.48,pood,Tartu,kaart,Kadri,Tammik,kadri.tammik2@gmail.com,+372 8695 2028,Tallinn,2023-10-17,bronze,1988.0
53938,8236,INV-202410-00130,2024-10-24,3556.0,1279,1,66.21,66.21,pood,Pärnu,kaart,,,,,,,,
53939,8237,INV-202410-00131,2024-10-01,4880.0,1060,1,253.26,253.26,pood,Tallinn,sularaha,,,,,,,,
53940,8238,INV-202410-00132,2024-10-15,3994.0,1303,1,312.41,312.41,online,,järelmaks,,,,,,,,
53941,8239,INV-202410-00133,2024-10-05,4368.0,1210,4,374.54,1498.16,pood,Tallinn,kaart,,,,,,,,
53942,8240,INV-202410-00134,2024-10-03,4158.0,1262,3,128.66,385.98,pood,Tartu,kaart,,,,,,,,
53943,8241,INV-202410-00135,2024-10-06,4743.0,1192,2,109.62,219.24,pood,Tallinn,sularaha,,,,,,,,
53944,8242,INV-202410-00136,2024-10-02,4906.0,1238,1,72.73,72.73,pood,Pärnu,sularaha,,,,,,,,
53945,8243,INV-202410-00137,2024-10-09,2530.0,1049,2,308.84,617.68,pood,Tallinn,kaart,Pille,Must,pille.must@mail.ee,+372 8968 6550,Tallinn,2020-04-14,silver,1988.0
53946,8244,INV-202410-00138,2024-10-26,4206.0,1104,1,191.48,191.48,pood,Tallinn,järelmaks,,,,,,,,
53947,8245,INV-202410-00139,2024-10-19,3441.0,1236,2,205.89,411.78,pood,Tartu,kaart,,,,,,,,
53950,8248,INV-202410-00142,2024-10-22,3765.0,1045,2,176.65,353.3,pood,Tartu,järelmaks,,,,,,,,
53951,8249,INV-202410-00143,2024-10-14,3073.0,1107,1,279.43,279.43,pood,Tallinn,järelmaks,,,,,,,,
53952,8250,INV-202410-00144,2024-10-30,2549.0,1033,1,221.42,221.42,pood,Tallinn,järelmaks,Tarmo,Kukk,tarmo.kukk@outlook.com,+372 8527 4190,Pärnu,2020-04-15,silver,1966.0
53953,8251,INV-202410-00145,2024-10-16,3444.0,1243,2,184.02,368.04,pood,Pärnu,sularaha,,,,,,,,
53954,8252,INV-202410-00146,2024-10-02,3000.0,1264,2,221.19,442.38,pood,Tallinn,kaart,,,,,,,,
53955,8253,INV-202410-00147,2024-10-13,2020.0,1130,2,98.68,197.36,pood,Tartu,sularaha,Heli,Pärn,heli.parn@telia.ee,+372 8379 4948,Paide,2021-11-04,silver,1969.0
53956,8254,INV-202410-00148,2024-10-03,2799.0,1201,1,147.16,147.16,online,,sularaha,Aili,Sepp,aili.sepp@yahoo.com,+372 5362 6613,Tallinn,2020-08-03,bronze,1989.0
53957,8255,INV-202410-00149,2024-10-12,4269.0,1112,1,242.43,242.43,pood,Tallinn,sularaha,,,,,,,,
53958,8256,INV-202410-00150,2024-10-26,3571.0,1307,4,127.38,509.52,online,,sularaha,,,,,,,,
53960,8258,INV-202410-00152,2024-10-16,3734.0,1104,4,191.48,765.92,pood,Tartu,sularaha,,,,,,,,
53961,8259,INV-202410-00153,2024-10-29,3903.0,1287,3,114.8,344.4,online,,kaart,,,,,,,,
53962,8260,INV-202410-00154,2024-10-25,4908.0,1025,5,122.07,610.35,pood,Tartu,sularaha,,,,,,,,
53963,8261,INV-202410-00155,2024-10-18,4870.0,1334,4,24.67,98.68,pood,Tartu,kaart,,,,,,,,
53964,8262,INV-202410-00156,2024-10-27,3711.0,1248,1,145.5,145.5,online,,sularaha,,,,,,,,
53965,8263,INV-202410-00157,2024-10-25,3712.0,1036,3,137.33,411.99,pood,Tallinn,sularaha,,,,,,,,
53966,8264,INV-202410-00158,2024-10-26,4133.0,1092,1,144.2,144.2,pood,Tartu,järelmaks,,,,,,,,
53967,8265,INV-202410-00159,2024-10-07,2588.0,1166,1,205.0,205.0,online,,järelmaks,Hille,Paju,,+372 5429 0294,Tallinn,2022-07-28,bronze,1997.0
53968,8266,INV-202410-00160,2024-10-15,3212.0,1097,1,324.38,324.38,pood,Pärnu,kaart,,,,,,,,
53969,8267,INV-202410-00161,2024-10-30,3358.0,1332,1,81.85,81.85,pood,Tallinn,sularaha,,,,,,,,
53970,8268,INV-202410-00162,2024-10-13,3565.0,1272,1,183.31,183.31,pood,Tartu,järelmaks,,,,,,,,
53971,8269,INV-202410-00163,2024-10-29,4176.0,1137,2,194.46,388.92,online,,sularaha,,,,,,,,
53972,8270,INV-202410-00164,2024-10-13,3325.0,1291,2,219.83,439.66,pood,Pärnu,kaart,,,,,,,,
53973,8271,INV-202410-00165,2024-10-30,4053.0,1336,5,376.33,1881.65,online,,kaart,,,,,,,,
53974,8272,INV-202410-00166,2024-10-07,2118.0,1211,2,271.46,450.56,pood,Pärnu,kaart,Rasmus,Sepp,rasmus.sepp@gmail.com,+372 8258 5466,Tallinn,2023-01-22,bronze,1965.0
53975,8273,INV-202410-00167,2024-10-03,4334.0,1035,1,65.52,65.52,pood,Tartu,kaart,Priit,Järv,,+372 5537 0818,Tallinn,2024-01-13,,1996.0
53976,8274,INV-202410-00168,2024-10-20,3550.0,1007,2,60.37,120.74,online,,sularaha,,,,,,,,
53977,8275,INV-202410-00169,2024-10-31,4162.0,1158,2,70.01,140.02,pood,Tartu,sularaha,,,,,,,,
53978,8276,INV-202410-00170,2024-10-26,4533.0,1198,1,291.72,291.72,online,,sularaha,,,,,,,,
53979,8277,INV-202410-00171,2024-10-23,2221.0,1285,1,123.64,123.64,online,,sularaha,Riina,Lill,riina.lill@mail.ee,+372 5499 5996,Pärnu,2021-10-02,,2000.0
53981,8279,INV-202410-00173,2024-10-25,2406.0,1207,2,241.13,482.26,online,,järelmaks,Sigrid,Kõiv,sigrid.koiv@outlook.com,+372 5787 0434,Tallinn,2020-11-03,,1987.0
53982,8280,INV-202410-00174,2024-10-02,2611.0,1286,2,23.81,57.12,pood,Pärnu,kaart,Mihkel,Sepp,,+372 5575 6855,Tartu,2022-12-24,silver,1986.0
53983,8281,INV-202410-00175,2024-10-18,3394.0,1157,1,91.22,91.22,pood,Pärnu,sularaha,,,,,,,,
53984,8282,INV-202410-00176,2024-10-01,4264.0,1052,1,41.79,41.79,pood,Tallinn,sularaha,,,,,,,,
53985,8283,INV-202410-00177,2024-10-26,3457.0,1245,1,228.81,228.81,pood,Tallinn,kaart,,,,,,,,
53986,8284,INV-202410-00178,2024-10-05,3716.0,1297,1,104.27,104.27,pood,Pärnu,järelmaks,,,,,,,,
53987,8285,INV-202410-00179,2024-10-31,2889.0,1033,1,221.42,221.42,pood,Tallinn,järelmaks,Laura,Tammik,laura.tammik@yahoo.com,+372 5110 1634,Pärnu,2022-10-16,silver,1965.0
53988,8286,INV-202410-00180,2024-10-20,2443.0,1281,3,292.61,877.83,pood,Tallinn,kaart,Laura,Sild,laura.sild@telia.ee,+372 5326 0638,Tallinn,2020-10-14,,1995.0
53989,8287,INV-202410-00181,2024-10-28,3915.0,1073,1,123.82,123.82,pood,Tallinn,sularaha,,,,,,,,
